fecha,titulo_rutina,nombre_ejercicio,grupo_principal,grupos_secundarios,cabezas_regiones,set_index,peso_kg,reps,tipo_set
"Monday, Nov 24, 2025 at 2:06pm",push,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",2,0,0,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",3,0,0,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",4,0,0,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",1,80,8,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",2,80,8,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",3,80,8,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",4,80,7,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Decline Bench Press (Machine),Pecho,"Tríceps, Deltoides anterior","Pectoral mayor (Cabeza abdominal / Inferior), Pectoral mayor (Cabeza esternocostal), Tríceps braquial (Cabezas lateral y medial), Deltoides anterior, Serrato anterior (Estabilización)",1,70,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Decline Bench Press (Machine),Pecho,"Tríceps, Deltoides anterior","Pectoral mayor (Cabeza abdominal / Inferior), Pectoral mayor (Cabeza esternocostal), Tríceps braquial (Cabezas lateral y medial), Deltoides anterior, Serrato anterior (Estabilización)",2,70,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Decline Bench Press (Machine),Pecho,"Tríceps, Deltoides anterior","Pectoral mayor (Cabeza abdominal / Inferior), Pectoral mayor (Cabeza esternocostal), Tríceps braquial (Cabezas lateral y medial), Deltoides anterior, Serrato anterior (Estabilización)",3,70,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Decline Bench Press (Machine),Pecho,"Tríceps, Deltoides anterior","Pectoral mayor (Cabeza abdominal / Inferior), Pectoral mayor (Cabeza esternocostal), Tríceps braquial (Cabezas lateral y medial), Deltoides anterior, Serrato anterior (Estabilización)",4,70,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",1,54,15,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",2,54,15,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",3,54,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,20,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",2,20,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",3,20,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Skullcrusher (Barbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides (estabilización)",1,17.5,15,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Skullcrusher (Barbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides (estabilización)",2,22.5,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Skullcrusher (Barbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides (estabilización)",3,22.5,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",1,15,15,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",2,15,12,normal
"Monday, Nov 24, 2025 at 2:06pm",push,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",3,15,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",1,45,10,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",2,50,8,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",3,50,8,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",1,49.89512,10,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",2,49.89512,10,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",3,49.89512,10,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",4,45.3592,10,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",1,80,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",2,80,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",3,80,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",4,80,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",1,70,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",2,70,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",3,70,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",1,32.5,8,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",2,32.5,8,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",3,32.5,8,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",1,25,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",2,25,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",3,25,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",1,0,0,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",2,0,0,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",3,0,0,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hanging Knee Raise,Abdomen,"Flexores de la cadera, Antebrazo","Recto abdominal (énfasis en la parte inferior), Oblicuos, Iliopsoas",1,0,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hanging Knee Raise,Abdomen,"Flexores de la cadera, Antebrazo","Recto abdominal (énfasis en la parte inferior), Oblicuos, Iliopsoas",2,0,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hanging Knee Raise,Abdomen,"Flexores de la cadera, Antebrazo","Recto abdominal (énfasis en la parte inferior), Oblicuos, Iliopsoas",3,0,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Hanging Knee Raise,Abdomen,"Flexores de la cadera, Antebrazo","Recto abdominal (énfasis en la parte inferior), Oblicuos, Iliopsoas",4,0,10,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Reverse Crunch,Abdomen,Flexores de la cadera,"Recto abdominal (fibras inferiores), Oblicuo externo, Oblicuo interno, Transverso del abdomen, Psoas ilíaco",1,0,15,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Reverse Crunch,Abdomen,Flexores de la cadera,"Recto abdominal (fibras inferiores), Oblicuo externo, Oblicuo interno, Transverso del abdomen, Psoas ilíaco",2,0,15,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Reverse Crunch,Abdomen,Flexores de la cadera,"Recto abdominal (fibras inferiores), Oblicuo externo, Oblicuo interno, Transverso del abdomen, Psoas ilíaco",3,0,12,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Side Plank,Abdomen,"Glúteos, Hombro, Espalda baja","Oblicuo interno, Oblicuo externo, Transverso del abdomen, Cuadrado lumbar, Glúteo medio, Serrato anterior",1,0,30,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Side Plank,Abdomen,"Glúteos, Hombro, Espalda baja","Oblicuo interno, Oblicuo externo, Transverso del abdomen, Cuadrado lumbar, Glúteo medio, Serrato anterior",2,0,30,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Side Plank,Abdomen,"Glúteos, Hombro, Espalda baja","Oblicuo interno, Oblicuo externo, Transverso del abdomen, Cuadrado lumbar, Glúteo medio, Serrato anterior",3,0,31,normal
"Tuesday, Nov 25, 2025 at 2:19pm",Pull,Side Plank,Abdomen,"Glúteos, Hombro, Espalda baja","Oblicuo interno, Oblicuo externo, Transverso del abdomen, Cuadrado lumbar, Glúteo medio, Serrato anterior",4,0,30,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Deadlift (Barbell),Pierna,"Espalda, Glúteos, Antebrazo","Isquiotibiales (Bíceps femoral, Semitendinoso, Semimembranoso), Glúteo mayor, Erectores espinales (Lumbar y torácico), Cuádriceps (Vasto lateral y medial), Trapecio (superior, medio e inferior), Dorsal ancho (Estabilización)",1,90,6,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Deadlift (Barbell),Pierna,"Espalda, Glúteos, Antebrazo","Isquiotibiales (Bíceps femoral, Semitendinoso, Semimembranoso), Glúteo mayor, Erectores espinales (Lumbar y torácico), Cuádriceps (Vasto lateral y medial), Trapecio (superior, medio e inferior), Dorsal ancho (Estabilización)",2,90,6,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Deadlift (Barbell),Pierna,"Espalda, Glúteos, Antebrazo","Isquiotibiales (Bíceps femoral, Semitendinoso, Semimembranoso), Glúteo mayor, Erectores espinales (Lumbar y torácico), Cuádriceps (Vasto lateral y medial), Trapecio (superior, medio e inferior), Dorsal ancho (Estabilización)",3,90,6,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Thrust (Barbell),Glúteo,"Isquiotibiales, Núcleo (Estabilización)","Glúteo Mayor, Glúteo Medio, Bíceps femoral (cabeza larga), Semitendinoso, Semimembranoso, Erectores de la columna (Estabilización)",1,100,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Thrust (Barbell),Glúteo,"Isquiotibiales, Núcleo (Estabilización)","Glúteo Mayor, Glúteo Medio, Bíceps femoral (cabeza larga), Semitendinoso, Semimembranoso, Erectores de la columna (Estabilización)",2,100,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Thrust (Barbell),Glúteo,"Isquiotibiales, Núcleo (Estabilización)","Glúteo Mayor, Glúteo Medio, Bíceps femoral (cabeza larga), Semitendinoso, Semimembranoso, Erectores de la columna (Estabilización)",3,100,10,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Thrust (Barbell),Glúteo,"Isquiotibiales, Núcleo (Estabilización)","Glúteo Mayor, Glúteo Medio, Bíceps femoral (cabeza larga), Semitendinoso, Semimembranoso, Erectores de la columna (Estabilización)",4,100,8,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Bulgarian Split Squat,Pierna,"Glúteos, Core, Isquiotibiales","Cuádriceps (todas las cabezas), Glúteo mayor, Glúteo medio, Aductores, Erectores de la columna",1,25,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Bulgarian Split Squat,Pierna,"Glúteos, Core, Isquiotibiales","Cuádriceps (todas las cabezas), Glúteo mayor, Glúteo medio, Aductores, Erectores de la columna",2,25,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Bulgarian Split Squat,Pierna,"Glúteos, Core, Isquiotibiales","Cuádriceps (todas las cabezas), Glúteo mayor, Glúteo medio, Aductores, Erectores de la columna",3,25,10,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Bulgarian Split Squat,Pierna,"Glúteos, Core, Isquiotibiales","Cuádriceps (todas las cabezas), Glúteo mayor, Glúteo medio, Aductores, Erectores de la columna",4,25,10,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Pendulum Squat (Machine),Pierna,"Glúteos, Isquiotibiales","Recto femoral, Vasto lateral, Vasto medial, Glúteo mayor, Aductores",1,15,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Pendulum Squat (Machine),Pierna,"Glúteos, Isquiotibiales","Recto femoral, Vasto lateral, Vasto medial, Glúteo mayor, Aductores",2,15,10,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Pendulum Squat (Machine),Pierna,"Glúteos, Isquiotibiales","Recto femoral, Vasto lateral, Vasto medial, Glúteo mayor, Aductores",3,15,8,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Pendulum Squat (Machine),Pierna,"Glúteos, Isquiotibiales","Recto femoral, Vasto lateral, Vasto medial, Glúteo mayor, Aductores",4,15,8,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Seated Leg Curl (Machine),Pierna,Pantorrilla,"Bíceps femoral (cabeza larga), Bíceps femoral (cabeza corta), Semitendinoso, Semimembranoso, Gastrocnemio",1,64.863656,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Seated Leg Curl (Machine),Pierna,Pantorrilla,"Bíceps femoral (cabeza larga), Bíceps femoral (cabeza corta), Semitendinoso, Semimembranoso, Gastrocnemio",2,64.863656,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Seated Leg Curl (Machine),Pierna,Pantorrilla,"Bíceps femoral (cabeza larga), Bíceps femoral (cabeza corta), Semitendinoso, Semimembranoso, Gastrocnemio",3,64.863656,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Leg Extension (Machine),Pierna,,"Recto femoral, Vasto lateral, Vasto medial, Vasto intermedio",1,61.23492,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Leg Extension (Machine),Pierna,,"Recto femoral, Vasto lateral, Vasto medial, Vasto intermedio",2,61.23492,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Leg Extension (Machine),Pierna,,"Recto femoral, Vasto lateral, Vasto medial, Vasto intermedio",3,61.23492,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Abduction (Machine),Glúteos,Cadera,"Glúteo medio, Glúteo menor, Tensor de la fascia lata",1,50,20,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Abduction (Machine),Glúteos,Cadera,"Glúteo medio, Glúteo menor, Tensor de la fascia lata",2,50,20,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hip Abduction (Machine),Glúteos,Cadera,"Glúteo medio, Glúteo menor, Tensor de la fascia lata",3,50,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Cable Core Palloff Press,Núcleo/Core (Estabilidad),"Oblicuos, Glúteos, Hombros (Estabilización)","Estabilizadores Antirrotación, Abdominal Transverso, Oblicuo Interno y Externo, Recto Abdominal",1,10,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Cable Core Palloff Press,Núcleo/Core (Estabilidad),"Oblicuos, Glúteos, Hombros (Estabilización)","Estabilizadores Antirrotación, Abdominal Transverso, Oblicuo Interno y Externo, Recto Abdominal",2,20,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Cable Core Palloff Press,Núcleo/Core (Estabilidad),"Oblicuos, Glúteos, Hombros (Estabilización)","Estabilizadores Antirrotación, Abdominal Transverso, Oblicuo Interno y Externo, Recto Abdominal",3,30,12,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Ab Wheel,Abdomen,"Hombro, Espalda baja, Flexores de cadera","Recto abdominal, Transverso del abdomen, Oblicuos (internos y externos), Deltoides anterior, Erectores espinales",1,0,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Ab Wheel,Abdomen,"Hombro, Espalda baja, Flexores de cadera","Recto abdominal, Transverso del abdomen, Oblicuos (internos y externos), Deltoides anterior, Erectores espinales",2,0,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Ab Wheel,Abdomen,"Hombro, Espalda baja, Flexores de cadera","Recto abdominal, Transverso del abdomen, Oblicuos (internos y externos), Deltoides anterior, Erectores espinales",3,0,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Ab Wheel,Abdomen,"Hombro, Espalda baja, Flexores de cadera","Recto abdominal, Transverso del abdomen, Oblicuos (internos y externos), Deltoides anterior, Erectores espinales",4,0,15,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hollow Rock,Abdomen,"Flexores de la Cadera, Estabilizadores de la Parte Superior de la Espalda, Hombros","Recto Abdominal, Transverso Abdominal, Oblicuos, Iliopsoas, Erectores de la Columna (Anti-extensión)",1,0,20,normal
"Wednesday, Nov 26, 2025 at 2:31pm",Legs,Hollow Rock,Abdomen,"Flexores de la Cadera, Estabilizadores de la Parte Superior de la Espalda, Hombros","Recto Abdominal, Transverso Abdominal, Oblicuos, Iliopsoas, Erectores de la Columna (Anti-extensión)",2,0,20,normal
